SK_ID_CURR,TARGET
178671,0.038
178675,0.0
178692,0.035
178722,0.048
178723,0.081
178726,0.076
178731,0.265
178737,0.0
178739,0.095
178745,0.02
178766,0.039
178771,0.117
178775,0.045
178785,0.07
178789,0.103
178790,0.089
178792,0.068
178804,0.0
178817,0.043
178821,0.064
178825,0.044
178830,0.094
178831,0.0
178832,0.0
178847,0.06
178853,0.078
178856,0.098
178867,0.049
178868,0.073
178881,0.075
178887,0.0
178888,0.235
178908,0.071
178909,0.0
178942,0.141
178943,0.233
178946,0.0
178947,0.233
178950,0.11
178958,0.0
178976,0.022
178986,0.027
178989,0.0
178995,0.16
178996,0.0
179006,0.089
179025,0.0
179034,0.0
179038,0.0
179043,0.0
179050,0.0
179051,0.05
179076,0.176
179077,0.032
179091,0.051
179092,0.0
179111,0.0
179128,0.107
179132,0.0
179137,0.039
179138,0.068
179146,0.119
179148,0.0
179149,0.045
179150,0.0
179155,0.0
179164,0.047
179177,0.011
179178,0.055
179182,0.155
179184,0.032
179186,0.119
179191,0.099
179194,0.138
179201,0.09
179210,0.011
179211,0.076
179212,0.1
179216,0.243
179229,0.015
179235,0.026
179236,0.153
179241,0.0
179244,0.033
179249,0.0
179256,0.296
179260,0.066
179262,0.205
179264,0.0
179268,0.082
179272,0.0
179280,0.053
179287,0.027
179288,0.031
179290,0.027
179295,0.0
179298,0.07
179306,0.04
179307,0.043
179310,0.232
179314,0.0
179317,0.079
179319,0.131
179327,0.0
179336,0.0
179342,0.018
179344,0.476
179347,0.018
179357,0.024
179368,0.125
179413,0.0
179425,0.049
179435,0.0
179447,0.063
179449,0.02
179458,0.027
179460,0.025
179475,0.298
179486,0.135
179493,0.027
179499,0.031
179501,0.0
179508,0.06
179511,0.046
179513,0.09
179519,0.153
179537,0.018
179550,0.025
179559,0.037
179560,0.0
179578,0.0
179583,0.03
179590,0.0
179597,0.008
179599,0.057
179602,0.261
179609,0.051
179621,0.0
179624,0.125
179625,0.014
179630,0.06
179640,0.062
179641,0.022
179644,0.0
179649,0.049
179650,0.131
179652,0.048
179653,0.0
179660,0.178
179662,0.068
179673,0.138
179678,0.038
179679,0.062
179686,0.0
179721,0.0
179733,0.12
179736,0.123
179737,0.031
179748,0.169
179750,0.228
179751,0.03
179752,0.269
179753,0.096
179765,0.0
179768,0.094
179798,0.039
179827,0.052
179837,0.0
179838,0.059
179851,0.064
179868,0.173
179875,0.049
179876,0.036
179882,0.085
179883,0.037
179894,0.016
179905,0.066
179907,0.085
179919,0.0
179926,0.043
179936,0.034
179941,0.053
179945,0.204
179951,0.047
179960,0.05
179967,0.043
179980,0.0
179985,0.36
179997,0.0
180001,0.145
180007,0.039
180011,0.181
180017,0.054
180027,0.061
180033,0.096
180036,0.499
180037,0.079
180041,0.172
180042,0.344
180050,0.0
180059,0.032
180066,0.048
180067,0.088
180085,0.058
180092,0.0
180099,0.053
180101,0.174
180115,0.071
180122,0.103
180126,0.0
180127,0.06
180140,0.093
180141,0.059
180158,0.0
180163,0.197
180178,0.027
180189,0.029
180198,0.049
180201,0.148
180202,0.117
180209,0.258
180239,0.107
180244,0.04
180270,0.01
180271,0.0
180286,0.042
180287,0.0
180291,0.051
180293,0.04
180296,0.097
180297,0.093
180305,0.047
180318,0.0
180319,0.0
180322,0.035
180323,0.0
180331,0.078
180365,0.017
180368,0.059
180369,0.083
180382,0.051
180387,0.025
180388,0.324
180389,0.05
180398,0.044
180399,0.026
180402,0.0
180406,0.0
180407,0.0
180408,0.088
180413,0.036
180416,0.0
180420,0.025
180429,0.302
180430,0.485
180431,0.0
180438,0.017
180441,0.0
180448,0.088
180453,0.0
180478,0.437
180480,0.05
180510,0.0
180524,0.102
180534,0.0
180537,0.483
180545,0.0
180550,0.0
180559,0.009
180583,0.065
180587,0.011
180594,0.041
180597,0.141
180598,0.271
180599,0.137
180601,0.199
180624,0.111
180625,0.39
180634,0.048
180647,0.0
180652,0.0
180656,0.23
180664,0.0
180666,0.116
180674,0.026
180679,0.059
180685,0.045
180692,0.093
180698,0.075
180699,0.028
180700,0.028
180702,0.053
180710,0.044
180736,0.033
180739,0.122
180741,0.125
180743,0.329
180747,0.025
180754,0.132
180755,0.0
180756,0.0
180768,0.0
180773,0.0
180775,0.047
180784,0.106
180787,0.043
180795,0.06
180796,0.122
180799,0.03
180811,0.113
180813,0.037
180827,0.039
180828,0.044
180833,0.192
180834,0.085
180847,0.057
180852,0.0
180853,0.0
180854,0.053
180855,0.165
180856,0.075
180858,0.022
180859,0.216
180867,0.059
180868,0.041
180872,0.053
180873,0.097
180874,0.15
180875,0.077
180878,0.018
180888,0.056
180889,0.02
180891,0.016
180902,0.046
180907,0.156
180913,0.055
180916,0.036
180954,0.043
180962,0.039
180963,0.032
180967,0.159
180971,0.12
180975,0.047
180985,0.09
180991,0.031
181009,0.027
181012,0.015
181015,0.129
181034,0.145
181064,0.166
181071,0.08
181083,0.063
181084,0.017
181085,0.029
181088,0.074
181098,0.152
181110,0.178
181111,0.036
181112,0.013
181114,0.149
181117,0.218
181157,0.04
181160,0.099
181161,0.096
181165,0.075
181179,0.497
181186,0.053
181196,0.083
181197,0.248
181204,0.065
181213,0.039
181214,0.346
181221,0.114
181224,0.064
181226,0.065
181236,0.186
181256,0.259
181257,0.04
181279,0.0
181282,0.084
181285,0.059
181288,0.0
181289,0.114
181290,0.023
181298,0.016
181299,0.09
181307,0.027
181312,0.0
181318,0.099
181322,0.0
181338,0.07
181340,0.017
181342,0.013
181344,0.046
181350,0.058
181373,0.087
181374,0.132
181375,0.0
181379,0.076
181381,0.032
181385,0.159
181388,0.0
181392,0.043
181393,0.0
181425,0.015
181465,0.058
181481,0.087
181484,0.071
181494,0.035
181501,0.037
181507,0.051
181521,0.082
181524,0.0
181538,0.173
181540,0.059
181547,0.135
181551,0.0
181555,0.074
181561,0.08
181564,0.047
181567,0.138
181599,0.035
181602,0.292
181612,0.076
181613,0.083
181615,0.081
181621,0.0
181622,0.21
181629,0.046
181630,0.0
181633,0.063
181635,0.192
181641,0.033
181643,0.288
181644,0.149
181649,0.05
181659,0.062
181660,0.033
181665,0.09
181666,0.058
181672,0.075
181682,0.204
181693,0.146
181697,0.136
181703,0.038
181704,0.068
181720,0.0
181722,0.093
181732,0.105
181733,0.041
181736,0.0
181737,0.064
181747,0.044
181758,0.221
181764,0.03
181770,0.089
181774,0.125
181783,0.23
181788,0.051
181789,0.0
181804,0.065
181809,0.0
181821,0.183
181836,0.0
181863,0.027
181867,0.053
181868,0.157
181871,0.036
181904,0.215
181931,0.043
181932,0.0
181941,0.023
181944,0.117
181958,0.088
181971,0.0
181986,0.019
182002,0.037
182007,0.023
182012,0.027
182022,0.043
182031,0.074
182050,0.0
182053,0.135
182071,0.092
182072,0.092
182073,0.072
182102,0.051
182106,0.0
182116,0.019
182117,0.104
182118,0.009
182124,0.095
182125,0.073
182145,0.04
182150,0.089
182154,0.045
182167,0.034
182179,0.141
182181,0.045
182183,0.022
182218,0.0
182225,0.007
182226,0.133
182266,0.311
182272,0.071
182275,0.079
182295,0.141
182305,0.011
182312,0.053
182313,0.048
182327,0.036
182337,0.049
182340,0.016
182341,0.074
182342,0.042
182345,0.104
182353,0.015
182355,0.032
182371,0.051
182376,0.014
182381,0.026
182382,0.0
182384,0.037
182387,0.0
182412,0.043
182419,0.145
182432,0.066
182438,0.099
182448,0.479
182450,0.0
182465,0.029
182468,0.013
182474,0.052
182483,0.0
182484,0.156
182485,0.033
182486,0.05
182489,0.178
182500,0.068
182501,0.054
182504,0.298
182514,0.021
182524,0.052
182525,0.187
182533,0.037
182536,0.113
182539,0.042
182550,0.014
182553,0.089
182568,0.0
182571,0.025
182573,0.034
182580,0.12
182615,0.07
182618,0.033
182624,0.0
182644,0.039
182686,0.339
182687,0.049
182695,0.333
182718,0.0
182726,0.079
182735,0.051
182742,0.057
182747,0.034
182748,0.054
182752,0.113
182761,0.122
182800,0.019
182802,0.0
182807,0.136
182816,0.069
182818,0.073
182826,0.059
182836,0.0
182840,0.391
182841,0.291
182846,0.06
182862,0.058
182864,0.056
182871,0.13
182878,0.091
182880,0.0
182885,0.0
182893,0.038
182894,0.173
182895,0.069
182901,0.082
182907,0.141
182921,0.081
182952,0.04
182964,0.163
182966,0.196
182980,0.021
182985,0.253
182989,0.122
182994,0.093
183035,0.537
183037,0.171
183042,0.053
183049,0.054
183050,0.018
183051,0.022
183062,0.01
183063,0.032
183064,0.024
183076,0.057
183078,0.265
183086,0.05
183089,0.089
183091,0.0
183097,0.064
183104,0.029
183118,0.189
183119,0.203
183134,0.046
183142,0.175
183157,0.04
183162,0.04
183180,0.046
183193,0.067
183213,0.0
183216,0.158
183223,0.043
183226,0.084
183264,0.051
183273,0.0
183278,0.0
183282,0.044
183283,0.106
183286,0.091
183288,0.12
183299,0.109
183310,0.026
183315,0.099
183332,0.0
183336,0.044
183341,0.034
183342,0.0
183345,0.03
183347,0.0
183360,0.061
183362,0.041
183370,0.034
183379,0.0
183386,0.095
183410,0.108
183417,0.022
183419,0.033
183421,0.043
183425,0.215
183427,0.068
183433,0.195
183434,0.15
183438,0.036
183439,0.059
183440,0.25
183450,0.075
183451,0.14
183453,0.028
183454,0.029
183455,0.092
183457,0.0
183463,0.201
183475,0.03
183478,0.118
183480,0.039
183490,0.023
183494,0.0
183503,0.0
183512,0.163
183517,0.114
183530,0.103
183532,0.025
183533,0.03
183536,0.023
183545,0.033
183549,0.041
183550,0.064
183551,0.09
183555,0.073
183560,0.057
183585,0.0
183591,0.046
183592,0.02
183603,0.273
183610,0.063
183628,0.243
183644,0.052
183646,0.117
183649,0.0
183656,0.096
183658,0.269
183688,0.017
183690,0.027
183691,0.145
183697,0.163
183709,0.12
183711,0.112
183714,0.268
183725,0.101
183736,0.051
183742,0.0
183772,0.0
183776,0.127
183787,0.054
183792,0.308
183793,0.095
183799,0.198
183816,0.07
183818,0.377
183832,0.027
183836,0.043
183839,0.029
183840,0.065
183855,0.019
183857,0.139
183863,0.062
183866,0.06
183876,0.069
183878,0.075
183897,0.025
183902,0.0
183915,0.026
183925,0.217
183936,0.062
183939,0.073
183951,0.036
183956,0.0
183957,0.0
183974,0.0
183982,0.0
183994,0.061
184008,0.0
184013,0.099
184016,0.063
184019,0.023
184024,0.059
184025,0.0
184038,0.0
184045,0.04
184056,0.0
184060,0.0
184071,0.0
184073,0.077
184074,0.036
184077,0.025
184105,0.089
184106,0.087
184133,0.049
184154,0.345
184163,0.0
184165,0.144
184193,0.0
184194,0.066
184195,0.024
184202,0.0
184226,0.249
184230,0.0
184231,0.129
184234,0.125
184238,0.0
184248,0.0
184257,0.0
184268,0.046
184282,0.019
184291,0.043
184294,0.0
184295,0.309
184304,0.0
184309,0.031
184318,0.117
184325,0.0
184329,0.018
184330,0.022
184333,0.0
184337,0.012
184338,0.159
184340,0.026
184341,0.0
184347,0.0
184354,0.029
184355,0.055
184372,0.053
184384,0.092
184385,0.0
184386,0.015
184389,0.109
184401,0.02
184405,0.102
184431,0.171
184450,0.024
184453,0.308
184470,0.073
184471,0.0
184486,0.099
184488,0.0
184489,0.056
184497,0.023
184508,0.0
184509,0.04
184516,0.063
184525,0.081
184526,0.056
184531,0.043
184557,0.036
184576,0.0
184589,0.013
184605,0.008
184613,0.142
184630,0.0
184635,0.057
184636,0.013
184643,0.042
184645,0.071
184653,0.103
184655,0.0
184656,0.111
184660,0.082
184716,0.08
184736,0.049
184758,0.097
184767,0.118
184770,0.0
184773,0.02
184776,0.135
184792,0.131
184812,0.044
184820,0.083
184829,0.037
184831,0.136
184832,0.043
184834,0.038
184847,0.086
184848,0.0
184858,0.011
184866,0.05
184869,0.061
184870,0.0
184873,0.02
184874,0.026
184876,0.0
184879,0.138
184880,0.019
184885,0.052
184896,0.04
184916,0.33
184918,0.046
184919,0.118
184921,0.074
184936,0.0
184944,0.301
184956,0.085
184963,0.098
184964,0.023
184965,0.0
184972,0.061
184977,0.0
184982,0.105
184988,0.29
184992,0.08
184994,0.0
184998,0.389
185017,0.018
185024,0.032
185032,0.09
185037,0.055
185040,0.014
185043,0.068
185048,0.096
185059,0.0
185076,0.171
185083,0.0
185090,0.056
185099,0.0
185101,0.027
185106,0.125
185121,0.127
185125,0.095
185126,0.132
185127,0.167
185153,0.052
185167,0.109
185171,0.127
185178,0.072
185180,0.093
185181,0.021
185183,0.088
185186,0.189
185187,0.077
185188,0.025
185189,0.0
185194,0.0
185207,0.154
185209,0.084
185210,0.073
185212,0.027
185220,0.0
185221,0.063
185230,0.135
185231,0.144
185245,0.0
185249,0.11
185262,0.026
185285,0.188
185286,0.105
185288,0.0
185296,0.034
185298,0.185
185299,0.015
185308,0.026
185311,0.037
185313,0.074
185314,0.163
185332,0.142
185337,0.03
185338,0.043
185339,0.064
185341,0.068
185342,0.055
185344,0.098
185349,0.088
185362,0.073
185363,0.065
185394,0.0
185410,0.058
185418,0.028
185423,0.0
185428,0.097
185442,0.098
185447,0.057
185450,0.024
185454,0.01
185475,0.254
185481,0.09
185483,0.0
185485,0.0
185496,0.053
185504,0.034
185505,0.01
185512,0.056
185515,0.014
185534,0.0
185536,0.043
185538,0.0
185552,0.02
185569,0.0
185576,0.036
185578,0.084
185581,0.128
185584,0.039
185585,0.032
185586,0.18
185592,0.119
185604,0.015
185606,0.0
185607,0.129
185618,0.107
185622,0.089
185628,0.201
185629,0.0
185634,0.069
185637,0.205
185638,0.0
185640,0.117
185641,0.0
185645,0.025
185646,0.207
185647,0.025
185662,0.094
185669,0.0
185675,0.017
185687,0.045
185688,0.086
185689,0.048
185690,0.066
185697,0.153
185710,0.114
185733,0.035
185740,0.099
185806,0.059
185812,0.281
185824,0.0
185825,0.028
185826,0.079
185827,0.0
185828,0.0
185837,0.06
185859,0.072
185861,0.042
185872,0.023
185874,0.039
185891,0.234
185893,0.063
185897,0.022
185900,0.0
185910,0.063
185919,0.009
185932,0.032
185937,0.0
185939,0.027
185965,0.023
185968,0.1
185971,0.024
185978,0.166
185980,0.031
185981,0.057
185982,0.025
185991,0.03
185997,0.0
185998,0.073
186014,0.054
186021,0.043
186025,0.11
186034,0.125
186054,0.06
186061,0.096
186065,0.0
186066,0.0
186070,0.064
186080,0.0
186085,0.0
186094,0.217
186110,0.0
186113,0.014
186116,0.061
186127,0.013
186129,0.104
186135,0.056
186139,0.294
186151,0.041
186153,0.078
186156,0.007
186158,0.036
186159,0.0
186166,0.165
186168,0.028
186169,0.06
186170,0.05
186179,0.032
186188,0.036
186210,0.012
186227,0.053
186229,0.063
186230,0.0
186249,0.034
186254,0.071
186264,0.0
186265,0.066
186273,0.009
186276,0.056
186289,0.0
186296,0.148
186308,0.026
186309,0.0
186310,0.0
186316,0.052
186321,0.03
186333,0.07
186346,0.0
186391,0.07
186398,0.131
186407,0.064
186411,0.052
186415,0.041
186426,0.234
186444,0.0
186448,0.333
186453,0.121
186456,0.014
186460,0.029
186461,0.08
186473,0.09
186489,0.192
186490,0.137
186491,0.049
186492,0.018
186493,0.039
186503,0.065
186505,0.137
186506,0.017
186508,0.017
186524,0.217
186526,0.081
186536,0.0
186539,0.136
186543,0.028
186558,0.234
186568,0.11
186573,0.124
186587,0.065
186599,0.056
186609,0.313
186610,0.016
186612,0.043
186632,0.105
186634,0.034
186649,0.064
186652,0.0
186660,0.087
186668,0.132
186674,0.162
186675,0.049
186679,0.08
186682,0.078
186683,0.026
186695,0.629
186696,0.015
186704,0.079
186709,0.238
186714,0.078
186723,0.013
186726,0.328
186728,0.109
186729,0.0
186731,0.086
186737,0.0
186742,0.035
186743,0.025
186745,0.153
186747,0.0
186750,0.049
186769,0.072
186771,0.0
186787,0.033
186796,0.244
186802,0.0
186811,0.0
186812,0.056
186815,0.0
186840,0.053
186842,0.311
186853,0.132
186859,0.084
186878,0.044
186885,0.048
186890,0.012
186906,0.33
186916,0.0
186927,0.036
186928,0.139
186931,0.149
186934,0.038
186938,0.231
186943,0.198
186944,0.109
186945,0.0
186947,0.07
186952,0.103
186953,0.052
186960,0.176
186962,0.039
186991,0.035
187001,0.438
187017,0.0
187019,0.087
187024,0.0
187035,0.0
187037,0.065
187056,0.0
187057,0.032
187058,0.192
187065,0.0
187066,0.135
187069,0.015
187070,0.0
187074,0.028
187085,0.0
187087,0.018
187100,0.088
187117,0.094
187158,0.092
187159,0.045
187162,0.0
187164,0.027
187167,0.0
187168,0.033
187171,0.031
187184,0.199
187194,0.173
187208,0.099
187211,0.0
187220,0.036
187224,0.064
187242,0.074
187259,0.062
187260,0.036
187267,0.121
187280,0.158
187287,0.009
187291,0.0
187296,0.026
187301,0.0
187315,0.0
187319,0.0
187326,0.193
187328,0.105
187329,0.091
187330,0.063
187335,0.045
187339,0.025
187340,0.114
187353,0.058
187356,0.0
187367,0.122
187383,0.04
187388,0.104
187401,0.059
187415,0.037
187422,0.019
187439,0.22
187440,0.229
187442,0.339
187447,0.028
187448,0.042
187451,0.046
187468,0.0
187475,0.131
187477,0.163
187480,0.042
187498,0.132
187499,0.036
187516,0.012
187524,0.025
187534,0.041
187552,0.043
187577,0.084
187584,0.034
187585,0.031
187603,0.048
187608,0.028
187625,0.0
187637,0.028
187639,0.168
187641,0.042
187652,0.0
187684,0.027
187689,0.072
187698,0.075
187708,0.059
187716,0.067
187717,0.039
187719,0.0
187720,0.256
187743,0.08
187749,0.093
187762,0.091
187763,0.085
187772,0.0
187786,0.0
187787,0.05
187809,0.188
187826,0.085
187828,0.0
187829,0.0
187833,0.033
187847,0.0
187852,0.0
187862,0.062
187867,0.077
187868,0.047
187870,0.071
187871,0.035
187879,0.269
187894,0.0
187895,0.045
187899,0.038
187903,0.119
187915,0.013
187919,0.11
187941,0.044
187942,0.0
187944,0.088
187947,0.0
187949,0.155
187950,0.026
187952,0.141
187964,0.313
187967,0.013
187977,0.0
187983,0.127
187987,0.055
187988,0.048
187990,0.034
187991,0.209
187998,0.093
188014,0.064
188017,0.0
188021,0.177
188032,0.031
188039,0.0
188040,0.026
188044,0.089
188045,0.061
188054,0.0
188069,0.021
188070,0.164
188081,0.054
188092,0.349
188106,0.09
188108,0.051
188117,0.024
188120,0.033
188130,0.044
188133,0.0
188136,0.029
188151,0.0
188153,0.051
188158,0.0
188171,0.017
188175,0.053
188192,0.0
188194,0.083
188198,0.067
188199,0.06
188228,0.223
188232,0.027
188233,0.074
188234,0.026
188245,0.027
188248,0.06
188254,0.061
188261,0.0
188262,0.057
188267,0.0
188276,0.028
188281,0.487
188282,0.098
188295,0.025
188309,0.03
188313,0.168
188324,0.0
188327,0.0
188328,0.063
188329,0.093
188336,0.24
188337,0.093
188350,0.042
188389,0.102
188399,0.01
188413,0.026
188415,0.045
188421,0.024
188438,0.062
188449,0.264
188466,0.024
188470,0.013
188486,0.047
188492,0.0
188507,0.039
188511,0.0
188521,0.0
188540,0.15
188542,0.071
188551,0.368
188557,0.08
188558,0.032
188561,0.0
188563,0.103
188565,0.098
188577,0.05
188586,0.046
188591,0.0
188594,0.046
188614,0.046
188622,0.0
188626,0.0
188632,0.199
188635,0.063
188639,0.0
188645,0.098
188646,0.129
188647,0.0
188653,0.037
188659,0.033
188677,0.189
188694,0.07
188695,0.017
188696,0.0
188707,0.022
188714,0.067
188715,0.126
188722,0.12
188724,0.04
188729,0.04
188734,0.025
188739,0.262
188746,0.054
188747,0.0
188768,0.0
188770,0.064
188772,0.071
188787,0.02
188792,0.0
188793,0.022
188808,0.028
188828,0.053
188848,0.0
188851,0.052
188856,0.086
188862,0.142
188875,0.228
188876,0.479
188878,0.05
188880,0.017
188890,0.0
188900,0.043
188914,0.046
188928,0.193
188936,0.009
188946,0.013
188947,0.042
188948,0.06
188949,0.005
188950,0.052
188980,0.053
188982,0.247
188988,0.0
188990,0.078
188992,0.0
188993,0.045
188994,0.062
188997,0.035
188998,0.0
189009,0.04
189018,0.0
189022,0.054
189034,0.028
189045,0.015
189059,0.0
189062,0.045
189075,0.216
189086,0.033
189087,0.061
189107,0.106
189113,0.0
189144,0.038
189148,0.0
189199,0.124
189201,0.059
189202,0.011
189207,0.181
189213,0.079
189214,0.113
189224,0.036
189230,0.025
189251,0.0
189252,0.043
189255,0.027
189256,0.027
189257,0.0
189260,0.013
189261,0.129
189262,0.04
189263,0.03
189272,0.019
189282,0.028
189284,0.136
189294,0.0
189304,0.106
189314,0.147
189317,0.243
189333,0.037
189337,0.072
189347,0.032
189355,0.025
189357,0.076
189366,0.197
189374,0.063
189379,0.049
189388,0.071
189397,0.051
189418,0.14
189453,0.031
189458,0.017
189460,0.105
189481,0.0
189482,0.0
189483,0.135
189490,0.08
189491,0.0
189492,0.0
189511,0.118
189512,0.0
189518,0.089
189519,0.17
189531,0.0
189541,0.487
189550,0.053
189551,0.063
189559,0.144
189564,0.023
189573,0.136
189585,0.056
189587,0.123
189605,0.041
189612,0.017
189633,0.059
189640,0.037
189641,0.138
189643,0.0
189650,0.124
189652,0.071
189656,0.096
189661,0.07
189663,0.0
189684,0.056
189688,0.026
189711,0.165
189729,0.079
189747,0.09
189761,0.08
189773,0.055
189774,0.0
189779,0.143
189780,0.048
189796,0.026
189799,0.096
189800,0.054
189807,0.066
189808,0.0
189826,0.087
189836,0.033
189843,0.021
189845,0.093
189852,0.112
189853,0.0
189855,0.0
189866,0.024
189886,0.025
189888,0.0
189902,0.068
189907,0.0
189910,0.0
189922,0.028
189924,0.086
189933,0.045
189935,0.075
189939,0.045
189951,0.446
189965,0.043
189966,0.097
189977,0.08
189989,0.094
189990,0.189
190002,0.035
190006,0.213
190008,0.063
190009,0.137
190021,0.054
190058,0.07
190061,0.041
190069,0.04
190072,0.0
190078,0.073
190109,0.084
190112,0.144
190117,0.0
190132,0.024
190133,0.031
190153,0.093
190164,0.025
190167,0.0
190169,0.21
190179,0.306
190184,0.043
190188,0.025
190199,0.0
190200,0.204
190201,0.0
190227,0.084
190229,0.044
190245,0.013
190272,0.134
190274,0.058
190281,0.112
190282,0.243
190290,0.162
190299,0.0
190301,0.05
190304,0.07
190306,0.082
190311,0.129
190341,0.038
190354,0.029
190364,0.0
190368,0.155
190375,0.115
190383,0.055
190384,0.112
190387,0.019
190388,0.17
190392,0.224
190394,0.203
190405,0.09
190406,0.116
190412,0.0
190413,0.138
190431,0.036
190452,0.039
190454,0.0
190461,0.096
190475,0.051
190489,0.136
190507,0.045
190513,0.027
190515,0.257
190516,0.017
190522,0.038
190523,0.235
190526,0.147
190533,0.016
190537,0.09
190542,0.012
190545,0.088
190548,0.032
190555,0.086
190561,0.037
190562,0.046
190566,0.011
190581,0.059
190590,0.027
190591,0.168
190593,0.047
190612,0.0
190617,0.034
190618,0.0
190619,0.11
190643,0.146
190647,0.075
190663,0.0
190664,0.016
190678,0.025
190691,0.015
190697,0.0
190698,0.089
190701,0.0
190702,0.197
190713,0.031
190739,0.061
190744,0.112
190756,0.078
190767,0.115
190777,0.054
190808,0.105
190825,0.0
190830,0.108
190844,0.0
190855,0.105
190860,0.09
190861,0.076
190865,0.028
190884,0.06
190886,0.132
190887,0.078
190893,0.154
190899,0.098
190900,0.087
190901,0.054
190903,0.011
190909,0.0
190911,0.185
190916,0.0
190922,0.0
190926,0.0
190927,0.0
190929,0.089
190931,0.227
190948,0.038
190954,0.0
190957,0.033
190965,0.0
190978,0.187
190986,0.066
190990,0.037
190993,0.052
190998,0.051
190999,0.012
191028,0.09
191033,0.038
191042,0.215
191076,0.019
191114,0.064
191137,0.246
191138,0.055
191140,0.102
191141,0.016
191143,0.065
191145,0.0
191161,0.099
191167,0.07
191192,0.043
191199,0.0
191200,0.019
191205,0.038
191206,0.013
191214,0.0
191217,0.01
191222,0.027
191224,0.019
191232,0.181
191238,0.049
191243,0.077
191247,0.0
191250,0.0
191266,0.0
191278,0.014
191279,0.056
191282,0.111
191287,0.054
191290,0.071
191291,0.095
191296,0.087
191301,0.089
191304,0.036
191305,0.046
191306,0.226
191324,0.173
191359,0.021
191360,0.059
191362,0.029
191371,0.122
191379,0.13
191394,0.03
191413,0.153
191430,0.047
191435,0.094
191449,0.07
191452,0.015
191464,0.131
191465,0.036
191466,0.128
191469,0.074
191490,0.144
191494,0.107
191498,0.387
191506,0.222
191508,0.016
191509,0.0
191515,0.178
191524,0.049
191548,0.067
191562,0.026
191568,0.096
191596,0.13
191609,0.0
191619,0.0
191624,0.165
191628,0.0
191630,0.139
191648,0.231
191649,0.062
191654,0.0
191655,0.014
191659,0.0
191674,0.126
191675,0.0
191680,0.08
191681,0.034
191684,0.052
191686,0.0
191721,0.088
191722,0.0
191726,0.088
191727,0.0
191732,0.119
191735,0.015
191738,0.307
191745,0.261
191746,0.051
191751,0.046
191761,0.092
191772,0.051
191785,0.055
191794,0.0
191799,0.0
191806,0.19
191807,0.027
191809,0.216
191824,0.16
191826,0.039
191834,0.0
191837,0.08
191841,0.081
191845,0.0
191847,0.085
191850,0.046
191869,0.0
191873,0.072
191876,0.097
191878,0.13
191880,0.0
191881,0.053
191883,0.0
191898,0.0
191907,0.0
191910,0.049
191918,0.138
191920,0.084
191923,0.035
191942,0.0
191943,0.065
191951,0.145
191952,0.0
191958,0.049
191963,0.326
191971,0.133
191992,0.111
192000,0.198
192001,0.085
192008,0.032
192018,0.0
192029,0.026
192030,0.0
192031,0.03
192043,0.098
192045,0.025
192052,0.256
192056,0.012
192071,0.061
192082,0.111
192088,0.026
192103,0.024
192105,0.095
192119,0.0
192144,0.07
192151,0.04
192158,0.019
192163,0.033
192172,0.183
192176,0.041
192177,0.076
192212,0.062
192221,0.314
192223,0.098
192224,0.128
192238,0.037
192239,0.068
192252,0.159
192259,0.0
192268,0.039
192274,0.046
192276,0.158
192277,0.052
192289,0.023
192296,0.111
192308,0.132
192309,0.019
192315,0.074
192322,0.0
192324,0.066
192343,0.0
192345,0.016
192367,0.111
192375,0.046
192382,0.267
192389,0.025
192390,0.0
192391,0.152
192423,0.015
192427,0.031
192431,0.091
192433,0.037
192451,0.0
192453,0.096
192455,0.072
192468,0.101
192469,0.0
192474,0.018
192481,0.058
192482,0.044
192483,0.061
192486,0.103
192490,0.102
192491,0.112
192494,0.0
192507,0.022
192508,0.031
192509,0.145
192525,0.126
192526,0.109
192528,0.019
192535,0.0
192545,0.253
192548,0.074
192572,0.348
192594,0.0
192607,0.0
192625,0.071
192626,0.075
192631,0.044
192632,0.089
192636,0.043
192637,0.044
192655,0.031
192657,0.0
192674,0.056
192675,0.011
192680,0.173
192682,0.147
192686,0.095
192698,0.119
192703,0.0
192705,0.012
192717,0.069
192720,0.038
192721,0.144
192722,0.043
192728,0.0
192734,0.0
192739,0.049
192740,0.084
192752,0.0
192761,0.031
192770,0.013
192780,0.082
192782,0.047
192783,0.0
192789,0.191
192796,0.013
192800,0.043
192802,0.067
192811,0.12
192812,0.0
192815,0.019
192838,0.194
192861,0.014
192868,0.045
192872,0.035
192876,0.0
192877,0.046
192897,0.103
192898,0.046
192903,0.037
192904,0.112
192905,0.026
192911,0.262
192920,0.061
192921,0.042
192922,0.072
192942,0.059
192946,0.187
192963,0.067
192978,0.076
192979,0.145
192981,0.22
192991,0.079
192995,0.0
192998,0.185
193019,0.065
193027,0.034
193028,0.034
193032,0.0
193036,0.051
193044,0.033
193046,0.059
193049,0.018
193050,0.06
193054,0.041
193057,0.039
193060,0.298
193075,0.013
193088,0.029
193091,0.052
193112,0.028
193122,0.036
193123,0.0
193128,0.055
193133,0.0
193143,0.086
193150,0.0
193151,0.024
193160,0.0
193180,0.158
193198,0.0
193204,0.116
193207,0.034
193210,0.272
193225,0.032
193232,0.149
193248,0.081
193249,0.245
193262,0.0
193270,0.058
193273,0.051
193275,0.0
193286,0.021
193289,0.0
193290,0.049
193311,0.282
193321,0.039
193322,0.036
193340,0.059
193349,0.031
193368,0.079
193369,0.042
193375,0.016
