SK_ID_CURR,TARGET
187944,0.092
187947,0.078
187949,0.096
187950,0.071
187952,0.084
187964,0.118
187967,0.076
187977,0.069
187983,0.079
187987,0.086
187988,0.07
187990,0.074
187991,0.098
187998,0.098
188014,0.088
188017,0.072
188021,0.087
188032,0.081
188039,0.07
188040,0.076
188044,0.066
188045,0.082
188054,0.077
188069,0.077
188070,0.099
188081,0.07
188092,0.119
188106,0.059
188108,0.073
188117,0.076
188120,0.068
188130,0.064
188133,0.118
188136,0.075
188151,0.075
188153,0.076
188158,0.07
188171,0.082
188175,0.095
188192,0.085
188194,0.061
188198,0.083
188199,0.077
188228,0.101
188232,0.067
188233,0.091
188234,0.064
188245,0.08
188248,0.064
188254,0.075
188261,0.07
188262,0.07
188267,0.069
188276,0.075
188281,0.118
188282,0.092
188295,0.069
188309,0.076
188313,0.097
188324,0.069
188327,0.057
188328,0.059
188329,0.09
188336,0.067
188337,0.093
188350,0.073
188389,0.097
188399,0.061
188413,0.078
188415,0.064
188421,0.057
188438,0.117
188449,0.109
188466,0.072
188470,0.059
188486,0.085
188492,0.07
188507,0.086
188511,0.057
188521,0.077
188540,0.085
188542,0.078
188551,0.114
188557,0.085
188558,0.067
188561,0.097
188563,0.079
188565,0.081
188577,0.097
188586,0.084
188591,0.069
188594,0.087
188614,0.073
188622,0.081
188626,0.062
188632,0.116
188635,0.078
188639,0.057
188645,0.099
188646,0.09
188647,0.069
188653,0.083
188659,0.082
188677,0.095
188694,0.075
188695,0.062
188696,0.065
188707,0.059
188714,0.096
188715,0.075
188722,0.089
188724,0.059
188729,0.075
188734,0.077
188739,0.097
188746,0.077
188747,0.07
188768,0.057
188770,0.077
188772,0.075
188787,0.068
188792,0.07
188793,0.079
188808,0.074
188828,0.107
188848,0.069
188851,0.076
188856,0.094
188862,0.088
188875,0.094
188876,0.136
188878,0.061
188880,0.075
188890,0.069
188900,0.079
188914,0.071
188928,0.087
188936,0.065
188946,0.059
188947,0.085
188948,0.061
188949,0.065
188950,0.068
188980,0.075
188982,0.093
188988,0.099
188990,0.094
188992,0.075
188993,0.07
188994,0.076
188997,0.089
188998,0.099
189009,0.07
189018,0.069
189022,0.07
189034,0.083
189045,0.061
189059,0.077
189062,0.082
189075,0.103
189086,0.075
189087,0.085
189107,0.091
189113,0.068
189144,0.07
189148,0.069
189199,0.079
189201,0.089
189202,0.071
189207,0.091
189213,0.057
189214,0.077
189224,0.076
189230,0.059
189251,0.077
189252,0.073
189255,0.077
189256,0.068
189257,0.063
189260,0.073
189261,0.082
189262,0.076
189263,0.083
189272,0.061
189282,0.059
189284,0.089
189294,0.06
189304,0.079
189314,0.079
189317,0.113
189333,0.081
189337,0.076
189347,0.059
189355,0.073
189357,0.08
189366,0.097
189374,0.079
189379,0.075
189388,0.099
189397,0.07
189418,0.091
189453,0.073
189458,0.067
189460,0.084
189481,0.07
189482,0.085
189483,0.088
189490,0.08
189491,0.07
189492,0.071
189511,0.084
189512,0.07
189518,0.088
189519,0.094
189531,0.085
189541,0.126
189550,0.077
189551,0.079
189559,0.091
189564,0.061
189573,0.088
189585,0.079
189587,0.076
189605,0.079
189612,0.071
189633,0.07
189640,0.081
189641,0.075
189643,0.07
189650,0.084
189652,0.085
189656,0.083
189661,0.088
189663,0.081
189684,0.08
189688,0.074
189711,0.086
189729,0.085
189747,0.089
189761,0.083
189773,0.081
189774,0.075
189779,0.096
189780,0.091
189796,0.076
189799,0.089
189800,0.077
189807,0.096
189808,0.057
189826,0.073
189836,0.07
189843,0.08
189845,0.098
189852,0.094
189853,0.108
189855,0.07
189866,0.073
189886,0.075
189888,0.07
189902,0.076
189907,0.098
189910,0.069
189922,0.073
189924,0.071
189933,0.064
189935,0.078
189939,0.075
189951,0.094
189965,0.07
189966,0.081
189977,0.061
189989,0.07
189990,0.086
190002,0.084
190006,0.115
190008,0.081
190009,0.071
190021,0.092
190058,0.099
190061,0.059
190069,0.09
190072,0.084
190078,0.075
190109,0.073
190112,0.108
190117,0.099
190132,0.076
190133,0.081
190153,0.089
190164,0.069
190167,0.069
190169,0.094
190179,0.11
190184,0.075
190188,0.094
190199,0.057
190200,0.115
190201,0.069
190227,0.081
190229,0.068
190245,0.073
190272,0.081
190274,0.088
190281,0.089
190282,0.097
190290,0.115
190299,0.098
190301,0.081
190304,0.087
190306,0.076
190311,0.1
190341,0.079
190354,0.073
190364,0.07
190368,0.094
190375,0.1
190383,0.09
190384,0.09
190387,0.067
190388,0.089
190392,0.111
190394,0.085
190405,0.076
190406,0.084
190412,0.072
190413,0.094
190431,0.075
190452,0.076
190454,0.077
190461,0.087
190475,0.079
190489,0.089
190507,0.068
190513,0.075
190515,0.113
190516,0.057
190522,0.076
190523,0.118
190526,0.086
190533,0.076
190537,0.087
190542,0.069
190545,0.081
190548,0.079
190555,0.081
190561,0.075
190562,0.084
190566,0.061
190581,0.075
190590,0.079
190591,0.108
190593,0.073
190612,0.057
190617,0.081
190618,0.07
190619,0.095
190643,0.094
190647,0.079
190663,0.07
190664,0.057
190678,0.073
190691,0.054
190697,0.069
190698,0.064
190701,0.099
190702,0.093
190713,0.069
190739,0.108
190744,0.089
190756,0.103
190767,0.087
190777,0.101
190808,0.098
190825,0.07
190830,0.081
190844,0.116
190855,0.083
190860,0.068
190861,0.075
190865,0.081
190884,0.085
190886,0.079
190887,0.112
190893,0.094
190899,0.077
190900,0.111
190901,0.064
190903,0.07
190909,0.075
190911,0.094
190916,0.07
190922,0.077
190926,0.065
190927,0.085
190929,0.085
190931,0.093
190948,0.09
190954,0.069
190957,0.081
190965,0.083
190978,0.081
190986,0.088
190990,0.081
190993,0.059
190998,0.059
190999,0.058
191028,0.094
191033,0.07
191042,0.095
191076,0.073
191114,0.084
191137,0.095
191138,0.076
191140,0.073
191141,0.059
191143,0.083
191145,0.07
191161,0.088
191167,0.113
191192,0.076
191199,0.085
191200,0.059
191205,0.071
191206,0.059
191214,0.069
191217,0.069
191222,0.07
191224,0.07
191232,0.101
191238,0.075
191243,0.078
191247,0.084
191250,0.077
191266,0.069
191278,0.086
191279,0.088
191282,0.089
191287,0.09
191290,0.061
191291,0.092
191296,0.105
191301,0.101
191304,0.076
191305,0.059
191306,0.097
191324,0.096
191359,0.067
191360,0.078
191362,0.069
191371,0.079
191379,0.094
191394,0.078
191413,0.086
191430,0.084
191435,0.076
191449,0.077
191452,0.065
191464,0.077
191465,0.079
191466,0.107
191469,0.077
191490,0.089
191494,0.084
191498,0.117
191506,0.075
191508,0.076
191509,0.072
191515,0.094
191524,0.067
191548,0.085
191562,0.069
191568,0.079
191596,0.09
191609,0.071
191619,0.077
191624,0.078
191628,0.057
191630,0.096
191648,0.089
191649,0.088
191654,0.07
191655,0.082
191659,0.083
191674,0.089
191675,0.057
191680,0.082
191681,0.073
191684,0.069
191686,0.065
191721,0.072
191722,0.085
191726,0.11
191727,0.063
191732,0.071
191735,0.075
191738,0.113
191745,0.093
191746,0.091
191751,0.081
191761,0.098
191772,0.085
191785,0.087
191794,0.069
191799,0.085
191806,0.113
191807,0.075
191809,0.1
191824,0.092
191826,0.068
191834,0.089
191837,0.081
191841,0.09
191845,0.07
191847,0.09
191850,0.081
191869,0.07
191873,0.073
191876,0.087
191878,0.095
191880,0.07
191881,0.079
191883,0.077
191898,0.085
191907,0.077
191910,0.075
191918,0.095
191920,0.068
191923,0.078
191942,0.075
191943,0.077
191951,0.087
191952,0.075
191958,0.075
191963,0.091
191971,0.087
191992,0.075
192000,0.105
192001,0.075
192008,0.084
192018,0.07
192029,0.067
192030,0.07
192031,0.066
192043,0.08
192045,0.065
192052,0.116
192056,0.061
192071,0.07
192082,0.081
192088,0.07
192103,0.059
192105,0.082
192119,0.07
192144,0.073
192151,0.078
192158,0.057
192163,0.082
192172,0.121
192176,0.076
192177,0.064
192212,0.088
192221,0.101
192223,0.087
192224,0.081
192238,0.085
192239,0.085
192252,0.106
192259,0.075
192268,0.073
192274,0.084
192276,0.099
192277,0.09
192289,0.077
192296,0.073
192308,0.083
192309,0.061
192315,0.095
192322,0.081
192324,0.072
192343,0.082
192345,0.054
192367,0.083
192375,0.078
192382,0.115
192389,0.059
192390,0.085
192391,0.117
192423,0.073
192427,0.054
192431,0.07
192433,0.079
192451,0.07
192453,0.068
192455,0.078
192468,0.071
192469,0.085
192474,0.074
192481,0.098
192482,0.08
192483,0.084
192486,0.089
192490,0.073
192491,0.085
192494,0.07
192507,0.057
192508,0.059
192509,0.093
192525,0.085
192526,0.095
192528,0.063
192535,0.09
192545,0.097
192548,0.09
192572,0.103
192594,0.083
192607,0.073
192625,0.085
192626,0.088
192631,0.067
192632,0.084
192636,0.077
192637,0.081
192655,0.084
192657,0.069
192674,0.091
192675,0.067
192680,0.091
192682,0.088
192686,0.087
192698,0.094
192703,0.069
192705,0.057
192717,0.094
192720,0.08
192721,0.095
192722,0.077
192728,0.067
192734,0.07
192739,0.087
192740,0.072
192752,0.07
192761,0.057
192770,0.07
192780,0.084
192782,0.064
192783,0.084
192789,0.089
192796,0.073
192800,0.075
192802,0.091
192811,0.083
192812,0.057
192815,0.069
192838,0.104
192861,0.075
192868,0.072
192872,0.078
192876,0.071
192877,0.079
192897,0.096
192898,0.076
192903,0.073
192904,0.088
192905,0.057
192911,0.119
192920,0.077
192921,0.086
192922,0.09
192942,0.061
192946,0.089
192963,0.081
192978,0.07
192979,0.091
192981,0.08
192991,0.085
192995,0.082
192998,0.091
193019,0.078
193027,0.081
193028,0.091
193032,0.07
193036,0.088
193044,0.082
193046,0.11
193049,0.058
193050,0.069
193054,0.094
193057,0.065
193060,0.118
193075,0.059
193088,0.057
193091,0.084
193112,0.073
193122,0.065
193123,0.08
193128,0.068
193133,0.07
193143,0.071
193150,0.084
193151,0.059
193160,0.096
193180,0.093
193198,0.084
193204,0.076
193207,0.084
193210,0.097
193225,0.059
193232,0.095
193248,0.076
193249,0.104
193262,0.083
193270,0.108
193273,0.073
193275,0.065
193286,0.068
193289,0.085
193290,0.076
193311,0.109
193321,0.063
193322,0.066
193340,0.081
193349,0.062
193368,0.077
193369,0.075
193375,0.061
193385,0.09
193389,0.075
193394,0.073
193396,0.095
193398,0.082
193402,0.084
193409,0.07
193421,0.084
193426,0.076
193430,0.071
193436,0.093
193437,0.094
193440,0.07
193441,0.094
193449,0.077
193462,0.07
193464,0.073
193468,0.07
193474,0.069
193475,0.071
193479,0.102
193484,0.096
193488,0.092
193496,0.058
193507,0.074
193510,0.079
193512,0.069
193514,0.076
193515,0.067
193516,0.088
193520,0.073
193522,0.103
193541,0.069
193545,0.069
193549,0.104
193554,0.077
193558,0.085
193568,0.075
193569,0.103
193579,0.071
193587,0.069
193589,0.073
193613,0.078
193642,0.091
193643,0.073
193647,0.071
193648,0.077
193663,0.073
193664,0.127
193665,0.069
193672,0.08
193675,0.083
193686,0.117
193692,0.081
193706,0.078
193725,0.069
193726,0.081
193727,0.07
193733,0.071
193738,0.091
193739,0.077
193745,0.093
193759,0.07
193767,0.075
193774,0.095
193776,0.057
193777,0.13
193787,0.091
193789,0.081
193793,0.084
193805,0.085
193808,0.066
193816,0.082
193817,0.07
193821,0.07
193831,0.092
193832,0.07
193874,0.095
193879,0.084
193882,0.075
193910,0.065
193915,0.091
193916,0.079
193921,0.097
193924,0.091
193926,0.075
193927,0.059
193949,0.085
193954,0.077
193966,0.095
193970,0.082
193971,0.079
193975,0.083
193980,0.079
193982,0.103
193983,0.083
193987,0.078
193997,0.065
194000,0.087
194013,0.085
194014,0.103
194026,0.078
194039,0.089
194042,0.079
194054,0.076
194057,0.085
194058,0.069
194068,0.081
194071,0.116
194073,0.082
194075,0.07
194093,0.058
194098,0.083
194105,0.07
194106,0.089
194110,0.084
194128,0.065
194137,0.066
194149,0.075
194150,0.078
194155,0.091
194157,0.087
194158,0.057
194164,0.07
194165,0.089
194166,0.061
194170,0.082
194171,0.065
194177,0.081
194187,0.091
194188,0.057
194213,0.081
194229,0.088
194230,0.083
194241,0.075
194243,0.083
194244,0.063
194276,0.057
194279,0.07
194280,0.075
194281,0.087
194291,0.07
194293,0.108
194306,0.054
194307,0.105
194308,0.07
194310,0.109
194314,0.076
194326,0.098
194330,0.079
194338,0.07
194366,0.081
194370,0.07
194371,0.086
194379,0.067
194382,0.094
194383,0.092
194395,0.105
194402,0.076
194406,0.071
194408,0.109
194413,0.074
194414,0.057
194419,0.077
194423,0.094
194424,0.089
194429,0.086
194436,0.069
194468,0.07
194469,0.079
194478,0.079
194480,0.101
194484,0.076
194505,0.11
194514,0.061
194516,0.081
194523,0.093
194526,0.075
194533,0.059
194534,0.081
194536,0.113
194548,0.077
194552,0.081
194558,0.084
194561,0.098
194563,0.07
194569,0.084
194581,0.101
194586,0.057
194590,0.076
194598,0.075
194600,0.094
194603,0.092
194604,0.085
194605,0.076
194607,0.084
194610,0.069
194620,0.08
194627,0.088
194650,0.091
194652,0.065
194659,0.061
194660,0.083
194662,0.069
194665,0.069
194675,0.085
194677,0.1
194679,0.075
194691,0.101
194696,0.076
194713,0.095
194716,0.084
194717,0.089
194725,0.059
194732,0.069
194737,0.092
194738,0.103
194769,0.063
194791,0.076
194802,0.091
194806,0.102
194810,0.059
194812,0.069
194813,0.069
194816,0.061
194827,0.085
194844,0.083
194856,0.084
194860,0.061
194866,0.084
194867,0.085
194877,0.082
194879,0.119
194880,0.07
194881,0.069
194887,0.075
194900,0.085
194906,0.076
194907,0.075
194908,0.093
194914,0.07
194934,0.118
194955,0.089
194956,0.07
194965,0.076
194966,0.077
194980,0.059
194985,0.082
194986,0.081
194995,0.065
194999,0.071
195000,0.081
195010,0.084
195013,0.091
195044,0.073
195048,0.082
195050,0.131
195051,0.104
195055,0.075
195070,0.073
195074,0.094
195075,0.077
195077,0.079
195081,0.077
195088,0.067
195089,0.07
195091,0.076
195096,0.119
195100,0.083
195103,0.09
195116,0.07
195117,0.082
195129,0.07
195151,0.075
195158,0.081
195164,0.071
195176,0.1
195186,0.084
195187,0.082
195198,0.083
195201,0.069
195207,0.079
195214,0.113
195215,0.057
195234,0.07
195235,0.084
195239,0.063
195240,0.075
195253,0.07
195255,0.069
195280,0.085
195291,0.07
195293,0.073
195300,0.082
195306,0.069
195307,0.079
195322,0.088
195326,0.078
195330,0.085
195341,0.091
195343,0.069
195367,0.076
195369,0.09
195371,0.063
195372,0.075
195389,0.083
195415,0.054
195435,0.091
195439,0.065
195440,0.077
195444,0.065
195447,0.073
195450,0.068
195451,0.07
195456,0.079
195457,0.086
195461,0.094
195462,0.057
195463,0.08
195466,0.071
195468,0.07
195469,0.071
195489,0.061
195495,0.084
195496,0.092
195504,0.065
195505,0.077
195506,0.083
195511,0.085
195518,0.084
195519,0.077
195529,0.075
195531,0.073
195546,0.065
195547,0.088
195552,0.061
195577,0.081
195579,0.097
195588,0.069
195597,0.078
195607,0.072
195617,0.075
195626,0.085
195632,0.093
195634,0.101
195635,0.082
195645,0.077
195648,0.071
195674,0.11
195691,0.094
195695,0.097
195703,0.088
195710,0.119
195711,0.065
195727,0.087
195729,0.057
195734,0.091
195739,0.078
195740,0.076
195746,0.124
195750,0.118
195769,0.103
195772,0.091
195785,0.076
195789,0.087
195793,0.079
195801,0.076
195803,0.076
195810,0.083
195818,0.104
195819,0.098
195823,0.087
195828,0.085
195836,0.075
195843,0.095
195858,0.078
195876,0.09
195890,0.101
195891,0.059
195900,0.087
195905,0.07
195910,0.059
195911,0.103
195912,0.07
195917,0.088
195918,0.096
195923,0.095
195937,0.094
195940,0.141
195945,0.07
195946,0.067
195948,0.099
195955,0.059
195957,0.113
195958,0.081
195959,0.101
195970,0.081
195974,0.071
195979,0.094
195990,0.087
196004,0.088
196007,0.097
196012,0.094
196019,0.079
196029,0.099
196034,0.068
196042,0.094
196066,0.103
196067,0.104
196071,0.058
196074,0.096
196075,0.07
196079,0.061
196080,0.116
196082,0.076
196083,0.054
196085,0.098
196115,0.092
196118,0.113
196128,0.071
196149,0.083
196150,0.075
196162,0.089
196194,0.097
196198,0.077
196204,0.064
196206,0.099
196210,0.094
196220,0.087
196221,0.076
196230,0.075
196236,0.077
196242,0.068
196256,0.09
196261,0.095
196274,0.064
196281,0.075
196303,0.075
196305,0.093
196322,0.075
196343,0.057
196346,0.091
196354,0.077
196357,0.075
196359,0.054
196360,0.103
196361,0.075
196364,0.122
196371,0.071
196375,0.065
196377,0.081
196378,0.071
196381,0.061
196384,0.075
196385,0.117
196388,0.103
196394,0.083
196400,0.095
196401,0.077
196404,0.097
196411,0.063
196436,0.075
196443,0.085
196444,0.091
196446,0.085
196475,0.077
196476,0.121
196486,0.071
196489,0.076
196492,0.061
196498,0.085
196500,0.065
196505,0.129
196507,0.061
196510,0.085
196514,0.077
196530,0.07
196544,0.054
196551,0.074
196578,0.083
196585,0.091
196587,0.075
196588,0.081
196594,0.085
196598,0.061
196605,0.075
196618,0.079
196619,0.079
196623,0.076
196624,0.081
196643,0.069
196649,0.069
196650,0.073
196656,0.059
196663,0.136
196667,0.089
196669,0.087
196681,0.091
196717,0.115
196726,0.081
196728,0.079
196729,0.091
196731,0.073
196736,0.091
196738,0.059
196745,0.064
196747,0.069
196748,0.082
196753,0.081
196757,0.079
196760,0.09
196777,0.133
196788,0.075
196799,0.078
196808,0.069
196819,0.085
196825,0.065
196826,0.081
196834,0.083
196841,0.119
196847,0.068
196849,0.089
196851,0.079
196867,0.082
196884,0.064
196889,0.069
196898,0.081
196901,0.065
196917,0.075
196930,0.09
196936,0.073
196956,0.057
196959,0.069
196962,0.07
196963,0.085
196971,0.077
196972,0.085
196977,0.059
196984,0.068
196985,0.114
197010,0.098
197029,0.091
197040,0.082
197058,0.094
197060,0.078
197064,0.153
197075,0.075
197083,0.091
197102,0.098
197103,0.085
197107,0.085
197129,0.095
197135,0.075
197140,0.07
197150,0.069
197152,0.069
197153,0.069
197154,0.075
197156,0.095
197166,0.069
197167,0.077
197177,0.069
197178,0.091
197187,0.085
197191,0.076
197205,0.089
197206,0.088
197219,0.102
197224,0.077
197245,0.104
197246,0.078
197273,0.123
197275,0.076
197278,0.083
197288,0.085
197290,0.083
197294,0.083
197295,0.083
197311,0.069
197314,0.099
197320,0.097
197321,0.14
197324,0.123
197327,0.084
197332,0.081
197333,0.109
197335,0.076
197348,0.07
197362,0.083
197363,0.071
197368,0.081
197378,0.077
197381,0.089
197384,0.082
197386,0.095
197393,0.089
197396,0.083
197400,0.059
197408,0.085
197412,0.059
197413,0.118
197415,0.075
197418,0.117
197427,0.062
197443,0.094
197448,0.089
197449,0.067
197470,0.085
197478,0.089
197482,0.098
197488,0.069
197491,0.064
197495,0.063
197498,0.085
197502,0.079
197507,0.096
197509,0.095
197510,0.098
197512,0.079
197513,0.07
197524,0.087
197525,0.077
197529,0.101
197533,0.059
197534,0.102
197540,0.075
197541,0.07
197559,0.096
197566,0.07
197582,0.071
197585,0.089
197587,0.079
197595,0.076
197598,0.071
197601,0.077
197603,0.078
197607,0.075
197611,0.087
197625,0.08
197631,0.068
197633,0.089
197638,0.07
197640,0.084
197644,0.07
197645,0.073
197646,0.077
197650,0.08
197657,0.075
197664,0.085
197668,0.081
197681,0.079
197682,0.087
197693,0.073
197695,0.085
197699,0.074
197709,0.076
197711,0.081
197715,0.069
197716,0.097
197722,0.095
197728,0.089
197729,0.087
197730,0.092
197744,0.079
197768,0.073
197770,0.085
197775,0.089
197788,0.073
197795,0.068
197806,0.082
197808,0.113
197812,0.083
197813,0.071
197822,0.059
197827,0.059
197828,0.059
197836,0.098
197857,0.079
197862,0.111
197872,0.078
197892,0.07
197903,0.083
197907,0.076
197908,0.082
197916,0.073
197921,0.069
197924,0.076
197930,0.077
197934,0.089
197942,0.094
197945,0.091
197958,0.07
197959,0.059
197967,0.071
197969,0.1
197978,0.085
197999,0.065
198001,0.081
198004,0.075
198007,0.057
198019,0.084
198020,0.082
198024,0.095
198026,0.094
198038,0.078
198044,0.07
198050,0.081
198054,0.1
198055,0.077
198082,0.086
198094,0.089
198095,0.075
198099,0.093
198101,0.089
198102,0.082
198114,0.094
198125,0.064
198127,0.078
198128,0.094
198137,0.08
198141,0.07
198142,0.088
198155,0.094
198179,0.086
198181,0.07
198184,0.061
198185,0.069
198186,0.07
198187,0.085
198193,0.089
198197,0.088
198209,0.061
198221,0.083
198225,0.061
198229,0.1
198237,0.089
198239,0.113
198247,0.064
198253,0.076
198272,0.059
198279,0.065
198282,0.084
198284,0.07
198285,0.062
198287,0.084
198294,0.089
198309,0.066
198312,0.098
198315,0.075
198323,0.077
198331,0.061
198333,0.12
198359,0.065
198370,0.07
198378,0.054
198379,0.111
198381,0.057
198383,0.082
198384,0.094
198385,0.075
198420,0.084
198421,0.081
198425,0.09
198427,0.095
198429,0.069
198437,0.054
198445,0.069
198452,0.084
198454,0.064
198487,0.067
198523,0.099
198528,0.091
198530,0.098
198539,0.073
198540,0.081
198547,0.079
198566,0.088
198568,0.073
198569,0.103
198595,0.073
198600,0.09
198614,0.075
198617,0.067
198619,0.098
198627,0.065
198640,0.069
198655,0.089
198664,0.071
198665,0.054
198666,0.109
198670,0.083
198673,0.11
198680,0.085
198689,0.064
198690,0.104
198702,0.085
198703,0.057
198704,0.091
198714,0.095
198715,0.083
198717,0.059
198718,0.098
198720,0.1
198721,0.069
198730,0.075
198739,0.104
198754,0.071
198761,0.089
198772,0.081
198774,0.063
198775,0.089
198779,0.07
198783,0.057
198790,0.091
198794,0.108
198798,0.111
198799,0.081
198802,0.097
198806,0.096
198847,0.074
198854,0.108
198858,0.094
198859,0.1
198865,0.078
198872,0.075
198874,0.062
198878,0.08
198883,0.09
198884,0.099
198891,0.079
198899,0.091
198907,0.075
198916,0.091
198917,0.089
198934,0.057
198937,0.09
198938,0.096
198941,0.1
198957,0.094
198966,0.081
198984,0.076
198997,0.075
199001,0.093
199003,0.073
199009,0.082
199011,0.081
199013,0.064
199015,0.063
199024,0.073
199026,0.071
199027,0.134
199029,0.079
199030,0.085
199041,0.075
199048,0.084
199057,0.057
199058,0.07
199062,0.084
199067,0.076
199070,0.087
199075,0.069
199076,0.077
199092,0.09
199096,0.077
199104,0.082
199114,0.069
199115,0.057
199117,0.099
199126,0.085
199131,0.077
199141,0.059
199145,0.066
199150,0.102
199151,0.079
199153,0.077
199166,0.059
199167,0.064
199177,0.082
199182,0.08
199183,0.089
199185,0.063
199212,0.073
199213,0.11
199222,0.108
199229,0.063
199230,0.075
199242,0.11
199243,0.062
199246,0.083
199247,0.073
199249,0.07
199262,0.109
199263,0.073
199275,0.084
199276,0.102
199287,0.082
199298,0.081
199304,0.083
199307,0.059
199311,0.076
199316,0.057
199320,0.087
199321,0.091
199325,0.059
199326,0.099
199327,0.11
199334,0.081
199344,0.118
199345,0.077
199352,0.07
199364,0.106
199378,0.082
199379,0.077
199387,0.069
199405,0.081
199418,0.098
199424,0.089
199425,0.061
199432,0.068
199433,0.084
199442,0.086
199446,0.079
199457,0.073
199458,0.057
199477,0.093
199522,0.082
199525,0.124
199533,0.109
199536,0.073
199537,0.057
199550,0.084
199560,0.079
199564,0.092
199575,0.088
199580,0.075
199586,0.065
199597,0.08
199598,0.097
199604,0.075
199608,0.102
199609,0.085
199616,0.079
199625,0.078
199648,0.097
199650,0.07
199655,0.054
199663,0.057
199670,0.076
199673,0.087
199685,0.074
199696,0.075
199703,0.091
199704,0.082
199706,0.085
199727,0.059
199740,0.084
199746,0.09
199764,0.088
199766,0.093
199785,0.079
199786,0.078
199795,0.095
199797,0.094
199803,0.108
199804,0.084
199810,0.085
199815,0.087
199822,0.081
199824,0.069
199828,0.101
199833,0.094
199840,0.075
199844,0.1
199846,0.063
199858,0.086
199862,0.07
199865,0.089
199866,0.086
199869,0.084
199870,0.069
199871,0.084
199878,0.077
199889,0.071
199891,0.104
199898,0.069
199903,0.069
199904,0.067
199924,0.089
199950,0.077
199954,0.089
199956,0.083
199962,0.094
199965,0.112
199971,0.054
199972,0.081
199988,0.105
199995,0.078
199997,0.067
199998,0.067
199999,0.085
200011,0.084
200012,0.054
200016,0.072
200019,0.054
200030,0.105
200031,0.077
200032,0.078
200038,0.093
200043,0.075
200044,0.087
200045,0.091
200053,0.093
200057,0.082
200061,0.076
200064,0.076
200071,0.091
200084,0.076
200085,0.077
200086,0.097
200093,0.092
200095,0.092
200105,0.079
200111,0.085
200116,0.134
200125,0.089
200126,0.073
200157,0.073
200173,0.089
200181,0.073
200185,0.079
200187,0.07
200193,0.081
200200,0.108
200202,0.076
200206,0.084
200207,0.084
200216,0.07
200229,0.084
200234,0.077
200241,0.094
200244,0.076
200258,0.097
200262,0.092
200268,0.14
200277,0.075
200286,0.059
200293,0.081
200299,0.095
200306,0.087
200335,0.083
200358,0.069
200366,0.07
200367,0.075
200370,0.073
200373,0.101
200374,0.061
200383,0.074
200387,0.092
200390,0.094
200391,0.077
200421,0.087
200437,0.088
200442,0.064
200447,0.069
200460,0.079
200463,0.119
200467,0.088
200487,0.07
200488,0.057
200490,0.069
200493,0.096
200494,0.071
200501,0.1
200506,0.075
200516,0.057
200518,0.095
200520,0.089
200523,0.087
200524,0.085
200525,0.089
200534,0.078
200538,0.07
200552,0.059
200556,0.07
200557,0.085
200567,0.085
200568,0.071
200570,0.073
200572,0.087
200576,0.064
200585,0.091
200587,0.104
200588,0.083
200593,0.1
200594,0.078
200595,0.115
200603,0.107
200615,0.065
200624,0.093
200631,0.098
200632,0.069
200636,0.076
200638,0.085
200641,0.093
200650,0.076
200653,0.075
200657,0.105
200668,0.084
200669,0.075
200670,0.091
200676,0.073
200697,0.075
200710,0.102
200720,0.07
200729,0.071
200749,0.107
200753,0.098
200755,0.097
200756,0.094
200757,0.084
200768,0.076
200776,0.069
200799,0.094
200801,0.057
200810,0.085
200823,0.057
200832,0.103
200836,0.089
200838,0.063
200864,0.12
200867,0.07
200869,0.096
200873,0.085
200876,0.076
200881,0.07
200883,0.07
200890,0.084
200895,0.081
200897,0.093
200899,0.07
200900,0.075
200907,0.071
200912,0.079
200926,0.084
200930,0.091
200971,0.062
200974,0.07
200979,0.07
200998,0.081
201008,0.082
201018,0.089
201026,0.076
201043,0.09
201049,0.07
201050,0.106
201061,0.091
201062,0.081
201072,0.065
201076,0.103
201077,0.065
201081,0.098
201084,0.076
201089,0.087
201092,0.057
201109,0.088
201110,0.075
201116,0.063
201122,0.102
201135,0.091
201143,0.075
201153,0.07
201159,0.077
201165,0.069
201187,0.093
201197,0.076
201218,0.095
201219,0.081
201231,0.076
201234,0.077
201243,0.059
201246,0.057
201254,0.085
201256,0.069
201262,0.109
201263,0.074
201272,0.087
201273,0.064
201281,0.076
201290,0.081
201294,0.061
201296,0.057
201320,0.067
201332,0.07
201342,0.083
201343,0.079
201347,0.088
201350,0.063
201351,0.084
201362,0.114
201363,0.079
201368,0.084
201373,0.077
201375,0.08
201378,0.09
201386,0.089
201387,0.057
201390,0.109
201393,0.094
201409,0.082
201442,0.073
201444,0.098
201447,0.078
201451,0.068
201474,0.075
201481,0.083
201491,0.087
201498,0.075
201499,0.113
201501,0.095
201502,0.054
201516,0.059
201517,0.089
201524,0.07
201526,0.099
201528,0.076
201532,0.07
201543,0.103
201544,0.085
201546,0.083
201552,0.078
201554,0.078
201556,0.077
201557,0.067
201559,0.09
201575,0.059
201592,0.079
201593,0.085
201600,0.076
201630,0.067
201631,0.081
201635,0.057
201638,0.084
201642,0.076
201645,0.069
201660,0.057
201663,0.07
201665,0.067
201674,0.077
201675,0.057
201677,0.09
201688,0.076
201698,0.077
201706,0.057
201709,0.057
201710,0.083
201718,0.073
201720,0.085
201727,0.099
201730,0.076
201732,0.078
201733,0.071
201736,0.088
201738,0.061
201744,0.113
201747,0.089
201751,0.084
201766,0.094
201777,0.07
201778,0.079
201785,0.113
201804,0.082
201808,0.079
